10000 78408
5031 4931 2.730665
5031 4930 2.794194
5031 4931 2.730665
5031 5130 2.929590
5031 5131 2.862010
5031 4932 2.669338
5031 5032 2.734111
5031 5132 2.796344
5032 4932 2.602600
5032 4931 2.665589
5032 4932 2.602600
5032 5131 2.799918
5032 5132 2.732641
5032 4933 2.541588
5032 5033 2.605699
5032 5133 2.667047
5033 4933 2.474912
5033 4932 2.537650
5033 4933 2.474912
5033 5132 2.670794
5033 5133 2.603526
5033 4934 2.413865
5033 5034 2.477245
5033 5134 2.537650
5034 4934 2.346890
5034 4933 2.409719
5034 4934 2.346890
5034 5133 2.541588
5034 5134 2.473984
5034 4935 2.285517
5034 5035 2.348103
5034 5135 2.407525
5035 4935 2.217912
5035 4934 2.281137
5035 4935 2.217912
5035 5134 2.411675
5035 5135 2.343420
5035 4936 2.155911
5035 5036 2.217646
5035 5136 2.276062
5036 4936 2.087289
5036 4935 2.151268
5036 4936 2.087289
5036 5135 2.280452
5036 5136 2.211177
5036 4937 2.024325
5036 5037 2.085160
5036 5137 2.142568
5037 4937 1.954116
5037 4936 2.019379
5037 4937 1.954116
5037 5136 2.147230
5037 5137 2.076405
5037 4938 1.889732
5037 5038 1.949638
5037 5138 2.006073
5038 4938 1.817378
5038 4937 1.884433
5038 4938 1.817378
5038 5137 2.011051
5038 5138 1.938162
5038 4939 1.751089
5038 5039 1.810059
5038 5139 1.865602
5039 4939 1.675753
5039 4938 1.745369
5039 4939 1.675753
5039 5138 1.870954
5039 5139 1.795243
5039 4940 1.607063
5039 5040 1.665128
5039 5140 1.719933
5040 4940 1.527991
5040 4939 1.600828
5040 4940 1.527991
5040 5139 1.725737
5040 5140 1.646549
5040 4941 1.456488
5040 5041 1.513723
5040 5141 1.568035
5041 4941 1.373075
5041 4940 1.449606
5041 4941 1.373075
5041 5140 1.574400
5041 5141 1.491253
5041 4942 1.298753
5041 5042 1.355271
5041 5142 1.409436
5042 4942 1.210854
5042 4941 1.291030
5042 4942 1.210854
5042 5141 1.416513
5042 5142 1.329401
5042 4943 1.134355
5042 5043 1.190277
5042 5143 1.244733
5043 4943 1.042441
5043 4942 1.125504
5043 4943 1.042441
5043 5142 1.252741
5043 5143 1.162282
5043 4944 0.965139
5043 5044 1.020536
5043 5144 1.075791
5044 4944 0.870364
5044 4943 0.954722
5044 4944 0.870364
5044 5143 1.085046
5044 5144 0.992537
5044 4945 0.794579
5044 5045 0.849327
5044 5145 0.905878
5045 4945 0.698496
5045 4944 0.781892
5045 4945 0.698496
5045 5144 0.916851
5045 5145 0.823990
5045 4946 0.627185
5045 5046 0.680706
5045 5146 0.738925
5046 4946 0.531312
5046 4945 0.611033
5046 4946 0.531312
5046 5145 0.752337
5046 5146 0.660783
5046 4947 0.468139
5046 5047 0.518801
5046 5147 0.578671
5047 4947 0.372835
5047 4946 0.446267
5047 4947 0.372835
5047 5146 0.595701
5047 5147 0.506109
5047 4948 0.322699
5047 5048 0.366244
5047 5148 0.426948
5048 4948 0.226000
5048 4947 0.290059
5048 4948 0.226000
5048 5147 0.449761
5048 5148 0.360923
5048 4949 0.200679
5048 5049 0.224215
5048 5149 0.282843
5049 4949 0.100000
5049 4948 0.142381
5049 4949 0.100000
5049 5148 0.316228
5049 5149 0.224215
5049 4950 0.141421
5049 5050 0.100000
5049 5150 0.142381
5050 4950 0.100000
5050 4949 0.000000
5050 4950 0.100000
5050 5149 0.200679
5050 5150 0.101352
5050 4951 0.200679
5050 5051 0.101352
5050 5151 0.000000
5051 4951 0.226000
5051 4950 0.142381
5051 4951 0.226000
5051 5150 0.141421
5051 5151 0.101320
5051 4952 0.322699
5051 5052 0.232668
5051 5152 0.149281
5052 4952 0.372835
5052 4951 0.290059
5052 4952 0.372835
5052 5151 0.205633
5052 5152 0.236953
5052 4953 0.468139
5052 5053 0.386205
5052 5153 0.307993
5053 4953 0.531312
5053 4952 0.446267
5053 4953 0.531312
5053 5152 0.338909
5053 5153 0.395770
5053 4954 0.627185
5053 5054 0.550782
5053 5154 0.475405
5054 4954 0.698496
5054 4953 0.611033
5054 4954 0.698496
5054 5153 0.495994
5054 5154 0.564764
5054 4955 0.794579
5054 5055 0.722050
5054 5155 0.648549
5055 4955 0.870364
5055 4954 0.781892
5055 4955 0.870364
5055 5154 0.663789
5055 5155 0.738329
5055 4956 0.965139
5055 5056 0.895262
5055 5156 0.822998
5056 4956 1.042441
5056 4955 0.954722
5056 4956 1.042441
5056 5155 0.835060
5056 5156 0.911537
5056 4957 1.134355
5056 5057 1.066190
5056 5157 0.994666
5057 4957 1.210854
5057 4956 1.125504
5057 4957 1.210854
5057 5156 1.004670
5057 5157 1.080420
5057 4958 1.298753
5057 5058 1.231568
5057 5158 1.160392
5058 4958 1.373075
5058 4957 1.291030
5058 4958 1.373075
5058 5157 1.168978
5058 5158 1.242512
5058 4959 1.456488
5058 5059 1.389733
5058 5159 1.318611
5059 4959 1.527991
5059 4958 1.449606
5059 4959 1.527991
5059 5158 1.326173
5059 5159 1.396826
5059 4960 1.607063
5059 5060 1.540341
5059 5160 1.469071
5060 4960 1.675753
5060 4959 1.600828
5060 4960 1.675753
5060 5159 1.475862
5060 5160 1.543664
5060 4961 1.751089
5060 5061 1.684136
5060 5161 1.612597
5061 4961 1.817378
5061 4960 1.745369
5061 4961 1.817378
5061 5160 1.618787
5061 5161 1.684183
5061 4962 1.889732
5061 5062 1.822385
5061 5162 1.750522
5062 4962 1.954116
5062 4961 1.884433
5062 4962 1.954116
5062 5161 1.756225
5062 5162 1.819741
5062 4963 2.024325
5062 5063 1.956500
5062 5163 1.884303
5063 4963 2.087289
5063 4962 2.019379
5063 4963 2.087289
5063 5162 1.889602
5063 5163 1.951744
5063 4964 2.155911
5063 5064 2.087571
5063 5164 2.015058
5064 4964 2.217912
5064 4963 2.151268
5064 4964 2.217912
5064 5163 2.020015
5064 5164 2.081253
5064 4965 2.285517
5064 5065 2.216661
5064 5165 2.143870
5065 4965 2.346890
5065 4964 2.281137
5065 4965 2.346890
5065 5164 2.148529
5065 5165 2.209207
5065 4966 2.413865
5065 5066 2.344513
5065 5166 2.271490
5066 4966 2.474912
5066 4965 2.409719
5066 4966 2.474912
5066 5165 2.275889
5066 5166 2.336311
5066 4967 2.541588
5066 5067 2.471774
5066 5167 2.398570
5067 4967 2.602600
5067 4966 2.537650
5067 4967 2.602600
5067 5166 2.402736
5067 5167 2.463194
5067 4968 2.669338
5067 5068 2.599108
5067 5168 2.525775
5068 4968 2.730665
5068 4967 2.665589
5068 4968 2.730665
5068 5167 2.529731
5068 5168 2.590579
5068 4969 2.797771
5068 5069 2.727182
5068 5169 2.653771
5069 4969 2.859652
5069 4968 2.794194
5069 4969 2.859652
5069 5168 2.657537
5069 5169 2.719011
5069 4970 2.927375
5069 5070 2.856488
5069 5170 2.783044
5070 4970 2.990127
5070 4969 2.923957
5070 4970 2.990127
5070 5169 2.786635
5070 5170 2.849050
5070 4971 3.058657
5070 5071 2.987538
5070 5171 2.914097
5071 4971 3.122407
5071 4970 3.055386
5071 4971 3.122407
5071 5170 2.917527
5071 5171 2.981003
5071 4972 3.191849
5071 5072 3.120561
5071 5172 3.047150
5072 4972 3.256722
5072 4971 3.188715
5072 4972 3.256722
5072 5171 3.050430
5072 5172 3.115082
5072 4973 3.327065
5072 5073 3.255666
5072 5173 3.182299
5073 4973 3.393013
5073 4972 3.324058
5073 4973 3.393013
5073 5172 3.185440
5073 5173 3.251210
5073 4974 3.464232
5073 5074 3.392772
5073 5174 3.319454
5074 4974 3.531167
5074 4973 3.461344
5074 4974 3.531167
5074 5173 3.322465
5074 5174 3.389256
5074 4975 3.603091
5074 5075 3.531609
5074 5175 3.458338
5075 4975 3.670866
5075 4974 3.600314
5075 4975 3.670866
5075 5174 3.461228
5075 5175 3.528884
5075 4976 3.743348
5075 5076 3.671874
5075 5176 3.598644
5076 4976 3.811802
5076 4975 3.740676
5076 4976 3.811802
5076 5175 3.601422
5076 5176 3.669775
5076 4977 3.884639
5076 5077 3.813190
5076 5177 3.739998
5077 4977 3.953568
5077 4976 3.882064
5077 4977 3.953568
5077 5176 3.742671
5077 5177 3.811512
5077 4978 4.026566
5077 5078 3.955152
5077 5178 3.881992
5078 4978 4.095770
5078 4977 4.024081
5078 4978 4.095770
5078 5177 3.884567
5078 5178 3.953693
5078 4979 4.168748
5078 5079 4.097373
5078 5179 4.024241
5079 4979 4.238060
5079 4978 4.166349
5079 4979 4.238060
5079 5178 4.026726
5079 5179 4.095965
5079 4980 4.310847
5079 5080 4.239505
5079 5180 4.166402
5080 4980 4.380123
5080 4979 4.308527
5080 4980 4.380123
5080 5179 4.168801
5080 5180 4.238008
5080 4981 4.452639
5080 5081 4.381323
5080 5181 4.308248
5081 4981 4.521740
5081 4980 4.450392
5081 4981 4.521740
5081 5180 4.310568
5081 5181 4.379604
5081 4982 4.593896
5081 5082 4.522597
5081 5182 4.449552
5082 4982 4.662781
5082 4981 4.591719
5082 4982 4.662781
5082 5181 4.451799
5082 5182 4.520618
5082 4983 4.734561
5082 5083 4.663268
5082 5183 4.590255
5083 4983 4.803189
5083 4982 4.732449
5083 4983 4.803189
5083 5182 4.592433
5083 5183 4.660998
5083 4984 4.874617
5083 5084 4.803321
5083 5184 4.730342
5084 4984 4.942974
5084 4983 4.872565
5084 4984 4.942974
5084 5183 4.732456
5084 5184 4.800752
5084 4985 5.014075
5084 5085 4.942767
5084 5185 4.869827
5085 4985 5.082214
5085 4984 5.012080
5085 4985 5.082214
5085 5184 4.871880
5085 5185 4.939960
5085 4986 5.153060
5085 5086 5.081735
5085 5186 5.008836
5086 4986 5.221017
5086 4985 5.151119
5086 4986 5.221017
5086 5185 5.010832
5086 5186 5.078734
5086 4987 5.291679
5086 5087 5.220332
5086 5187 5.147479
5087 4987 5.359533
5087 4986 5.289789
5087 4987 5.359533
5087 5186 5.149421
5087 5187 5.217224
5087 4988 5.430086
5087 5088 5.358716
5087 5188 5.285911
5088 4988 5.497908
5088 4987 5.428245
5088 4988 5.497908
5088 5187 5.287802
5088 5188 5.355577
5088 4989 5.568448
5088 5089 5.497055
5088 5189 5.424299
5089 4989 5.636325
5089 4988 5.566652
5089 4989 5.636325
5089 5188 5.426142
5089 5189 5.493977
5089 4990 5.706933
5089 5090 5.635520
5089 5190 5.562814
5090 4990 5.774927
5090 4989 5.705180
5090 4990 5.774927
5090 5189 5.564611
5090 5190 5.632567
5090 4991 5.845672
5090 5091 5.774243
5090 5191 5.701586
5091 4991 5.913872
5091 4990 5.843961
5091 4991 5.913872
5091 5190 5.703340
5091 5191 5.771505
5091 4992 5.984799
5091 5092 5.913360
5091 5192 5.840749
5092 4992 6.053247
5092 4991 5.983128
5092 4992 6.053247
5092 5191 5.842461
5092 5192 5.910877
5092 4993 6.124396
5092 5093 6.052952
5092 5193 5.980382
5093 4993 6.193115
5093 4992 6.122763
5093 4993 6.193115
5093 5192 5.982054
5093 5193 6.050744
5093 4994 6.264489
5093 5094 6.193046
5093 5194 6.120512
5094 4994 6.333468
5094 4993 6.262892
5094 4994 6.333468
5094 5193 6.122146
5094 5194 6.191098
5094 4995 6.405050
5094 5095 6.333614
5094 5195 6.261110
5095 4995 6.474286
5095 4994 6.403489
5095 4995 6.474286
5095 5194 6.262707
5095 5195 6.331916
5095 4996 6.546041
5095 5096 6.474616
5095 5196 6.402136
5096 4996 6.615487
5096 4995 6.544513
5096 4996 6.615487
5096 5195 6.403697
5096 5196 6.473118
5096 4997 6.687354
5096 5097 6.615943
5096 5197 6.543483
5097 4997 6.756970
5097 4996 6.685859
5097 4997 6.756970
5097 5196 6.545011
5097 5197 6.614603
5097 4998 6.828904
5097 5098 6.757509
5097 5198 6.685064
5098 4998 6.898631
5098 4997 6.827439
5098 4998 6.898631
5098 5197 6.686560
5098 5198 6.756264
5098 4999 6.970555
5098 5099 6.899177
5098 5199 6.826746
5099 4999 7.040328
5099 4998 6.969120
5099 4999 7.040328
5099 5198 6.828211
5099 5199 6.897962
5100 5000 7.179267
5100 5001 7.109463
5100 5101 7.177125
5100 5200 7.315357
5100 5201 7.244137
5101 5001 7.037549
5101 5000 7.108057
5101 5001 7.037549
5101 5200 7.245517
5101 5201 7.173607
5101 5002 6.967789
5101 5102 7.035415
5101 5202 7.102400
5102 5002 6.895866
5102 5001 6.966353
5102 5002 6.895866
5102 5201 7.103808
5102 5202 7.031888
5102 5003 6.826212
5102 5103 6.893797
5102 5203 6.960750
5103 5003 6.754351
5103 5002 6.824747
5103 5003 6.754351
5103 5202 6.962187
5103 5203 6.890322
5103 5004 6.684859
5103 5104 6.752396
5103 5204 6.819303
5104 5004 6.613105
5104 5003 6.683363
5104 5004 6.613105
5104 5203 6.820769
5104 5204 6.749000
5104 5005 6.543814
5104 5105 6.611289
5104 5205 6.678132
5105 5005 6.472225
5105 5004 6.542285
5105 5005 6.472225
5105 5204 6.679629
5105 5205 6.608008
5105 5006 6.403176
5105 5106 6.470574
5105 5206 6.537329
5106 5006 6.331785
5106 5005 6.401614
5106 5006 6.331785
5106 5205 6.538858
5106 5206 6.467414
5106 5007 6.262984
5106 5107 6.330287
5106 5207 6.396927
5107 5007 6.191806
5107 5006 6.261387
5107 5007 6.191806
5107 5206 6.398490
5107 5207 6.327237
5107 5008 6.123263
5107 5108 6.190452
5107 5208 6.256949
5108 5008 6.052295
5108 5007 6.121630
5108 5008 6.052295
5108 5207 6.258548
5108 5208 6.187482
5108 5009 5.983985
5108 5109 6.051042
5108 5209 6.117371
5109 5009 5.913189
5109 5008 5.982314
5109 5009 5.913189
5109 5208 6.119005
5109 5209 6.048094
5109 5010 5.845075
5109 5110 5.911983
5109 5210 5.978120
5110 5010 5.774407
5110 5009 5.843364
5110 5010 5.774407
5110 5209 5.979793
5110 5210 5.908995
5110 5011 5.706402
5110 5111 5.773150
5110 5211 5.839080
5111 5011 5.635796
5111 5010 5.704649
5111 5011 5.635796
5111 5210 5.840793
5111 5211 5.770047
5111 5012 5.567841
5111 5112 5.634421
5111 5212 5.700135
5112 5012 5.497220
5112 5011 5.566044
5112 5012 5.497220
5112 5211 5.701889
5112 5212 5.631125
5112 5013 5.429230
5112 5113 5.495639
5112 5213 5.561136
5113 5013 5.358502
5113 5012 5.427388
5113 5013 5.358502
5113 5212 5.562934
5113 5213 5.492067
5113 5014 5.290411
5113 5114 5.356650
5113 5214 5.421936
5114 5014 5.219502
5114 5013 5.288520
5114 5014 5.219502
5114 5213 5.423780
5114 5214 5.352744
5114 5015 5.151234
5114 5115 5.217310
5114 5215 5.282399
5115 5015 5.080081
5115 5014 5.149292
5115 5015 5.080081
5115 5214 5.284292
5115 5215 5.213025
5115 5016 5.011600
5115 5116 5.077522
5115 5216 5.142432
5116 5016 4.940132
5116 5015 5.009604
5116 5016 4.940132
5116 5215 5.144377
5116 5216 5.072815
5116 5017 4.871390
5116 5117 4.937171
5116 5217 5.001926
5117 5017 4.799582
5117 5016 4.869337
5117 5017 4.799582
5117 5216 5.003925
5117 5217 4.932047
5117 5018 4.730593
5117 5118 4.796247
5117 5218 4.860873
5118 5018 4.658426
5118 5017 4.728479
5118 5018 4.658426
5118 5217 4.862929
5118 5218 4.790718
5118 5019 4.589227
5118 5119 4.654766
5118 5219 4.719288
5119 5019 4.516715
5119 5018 4.587047
5119 5019 4.516715
5119 5218 4.721407
5119 5219 4.648877
5119 5020 4.447348
5119 5120 4.512786
5119 5220 4.577227
5120 5020 4.374578
5120 5019 4.445099
5120 5020 4.374578
5120 5219 4.579412
5120 5220 4.506642
5120 5021 4.305173
5120 5121 4.370515
5120 5221 4.434888
5121 5021 4.232220
5121 5020 4.302850
5121 5021 4.232220
5121 5220 4.437142
5121 5221 4.364202
5121 5022 4.162915
5121 5122 4.228157
5121 5222 4.292462
5122 5022 4.089941
5122 5021 4.160512
5122 5022 4.089941
5122 5221 4.294792
5122 5222 4.221828
5122 5023 4.020893
5122 5123 4.086020
5122 5223 4.150240
5123 5023 3.948069
5123 5022 4.018405
5123 5023 3.948069
5123 5222 4.152649
5123 5223 4.079814
5123 5024 3.879464
5123 5124 3.944443
5123 5224 4.008538
5124 5024 3.806970
5124 5023 3.876885
5124 5024 3.806970
5124 5223 4.011032
5124 5224 3.938487
5124 5025 3.738997
5124 5125 3.803780
5124 5225 3.867682
5125 5025 3.667022
5125 5024 3.736322
5125 5025 3.667022
5125 5224 3.870267
5125 5225 3.798176
5125 5026 3.599830
5125 5126 3.664348
5125 5226 3.727966
5126 5026 3.528507
5126 5025 3.597051
5126 5026 3.528507
5126 5225 3.730648
5126 5226 3.659127
5126 5027 3.462229
5126 5127 3.526400
5126 5227 3.589623
5127 5027 3.391716
5127 5026 3.459339
5127 5027 3.391716
5127 5226 3.592408
5127 5227 3.521594
5127 5028 3.326428
5127 5128 3.390156
5127 5228 3.452855
5128 5028 3.256743
5128 5027 3.323421
5128 5028 3.256743
5128 5227 3.455750
5128 5228 3.385658
5128 5029 3.192485
5128 5129 3.255666
5128 5229 3.317709
5129 5029 3.123634
5129 5028 3.189351
5129 5029 3.123634
5129 5228 3.320722
5129 5229 3.251353
5129 5030 3.060283
5129 5130 3.122815
5129 5230 3.184074
5130 5030 2.992160
5130 5029 3.057014
5130 5030 2.992160
5130 5229 3.187213
5130 5230 3.118471
5130 5031 2.929590
5130 5131 2.991374
5130 5231 3.051735
5131 5031 2.862010
5131 5030 2.926175
5131 5031 2.862010
5131 5230 3.055010
5131 5231 2.986722
5131 5032 2.799918
5131 5132 2.860868
5131 5232 2.920240
5132 5032 2.732641
5132 5031 2.796344
5132 5032 2.732641
5132 5231 2.923662
5132 5232 2.855608
5132 5033 2.670794
5132 5133 2.730836
5132 5233 2.789150
5133 5033 2.603526
5133 5032 2.667047
5133 5033 2.603526
5133 5232 2.792732
5133 5233 2.724638
5133 5034 2.541588
5133 5134 2.600665
5133 5234 2.657876
5134 5034 2.473984
5134 5033 2.537650
5134 5034 2.473984
5134 5233 2.661636
5134 5234 2.593183
5134 5035 2.411675
5134 5135 2.469744
5134 5235 2.525836
5135 5035 2.343420
5135 5034 2.407525
5135 5035 2.343420
5135 5234 2.529793
5135 5235 2.460685
5135 5036 2.280452
5135 5136 2.337485
5135 5236 2.392464
5136 5036 2.211177
5136 5035 2.276062
5136 5036 2.211177
5136 5235 2.396640
5136 5236 2.326542
5136 5037 2.147230
5136 5137 2.203217
5136 5237 2.257121
5137 5037 2.076405
5137 5036 2.142568
5137 5037 2.076405
5137 5236 2.261547
5137 5237 2.189975
5137 5038 2.011051
5137 5138 2.066017
5137 5238 2.118932
5138 5038 1.938162
5138 5037 2.006073
5138 5038 1.938162
5138 5237 2.123646
5138 5238 2.050144
5138 5039 1.870954
5138 5139 1.924961
5138 5239 1.977037
5139 5039 1.795243
5139 5038 1.865602
5139 5039 1.795243
5139 5238 1.982088
5139 5239 1.905997
5139 5040 1.725737
5139 5140 1.778910
5139 5240 1.830388
5140 5040 1.646549
5140 5039 1.719933
5140 5040 1.646549
5140 5239 1.835844
5140 5240 1.756625
5140 5041 1.574400
5140 5141 1.626936
5140 5241 1.678175
5141 5041 1.491253
5141 5040 1.568035
5141 5041 1.491253
5141 5240 1.684123
5141 5241 1.601443
5141 5042 1.416513
5141 5142 1.468686
5141 5242 1.520170
5142 5042 1.329401
5142 5041 1.409436
5142 5042 1.329401
5142 5241 1.526734
5142 5242 1.440743
5142 5043 1.252741
5142 5143 1.304878
5142 5243 1.357214
5143 5043 1.162282
5143 5042 1.244733
5143 5043 1.162282
5143 5242 1.364562
5143 5243 1.276030
5143 5044 1.085046
5143 5144 1.137481
5143 5244 1.191366
5144 5044 0.992537
5144 5043 1.075791
5144 5044 0.992537
5144 5243 1.199730
5144 5244 1.110078
5144 5045 0.916851
5144 5145 0.969815
5144 5245 1.025951
5145 5045 0.823990
5145 5044 0.905878
5145 5045 0.823990
5145 5244 1.035653
5145 5245 0.946646
5145 5046 0.752337
5145 5146 0.805781
5145 5246 0.864748
5146 5046 0.660783
5146 5045 0.738925
5146 5046 0.660783
5146 5245 0.876236
5146 5246 0.789504
5146 5047 0.595701
5146 5147 0.648962
5146 5247 0.710979
5147 5047 0.506109
5147 5046 0.578671
5147 5047 0.506109
5147 5246 0.724907
5147 5247 0.641043
5147 5048 0.449761
5147 5148 0.500991
5147 5248 0.565685
5148 5048 0.360923
5148 5047 0.426948
5148 5048 0.360923
5148 5247 0.583095
5148 5248 0.500991
5148 5049 0.316228
5148 5149 0.360923
5148 5249 0.426948
5149 5049 0.224215
5149 5048 0.282843
5149 5049 0.224215
5149 5248 0.449761
5149 5249 0.366244
5149 5050 0.200679
5149 5150 0.226000
5149 5250 0.290059
5150 5050 0.101352
5150 5049 0.142381
5150 5050 0.101352
5150 5249 0.322699
5150 5250 0.232668
5150 5051 0.141421
5150 5151 0.101320
5150 5251 0.149281
5151 5051 0.101320
5151 5050 0.000000
5151 5051 0.101320
5151 5250 0.205633
5151 5251 0.104844
5151 5052 0.205633
5151 5152 0.104844
5151 5252 0.000000
5152 5052 0.236953
5152 5051 0.149281
5152 5052 0.236953
5152 5251 0.141421
5152 5252 0.104577
5152 5053 0.338909
5152 5153 0.247288
5152 5253 0.159658
5153 5053 0.395770
5153 5052 0.307993
5153 5053 0.395770
5153 5252 0.213286
5153 5253 0.251629
5153 5054 0.495994
5153 5154 0.411440
5153 5254 0.328312
5154 5054 0.564764
5154 5053 0.475405
5154 5054 0.564764
5154 5253 0.357476
5154 5254 0.419689
5154 5055 0.663789
5154 5155 0.583559
5154 5255 0.502570
5155 5055 0.738329
5155 5054 0.648549
5155 5055 0.738329
5155 5254 0.522088
5155 5255 0.593525
5155 5056 0.835060
5155 5156 0.757537
5155 5256 0.677756
5156 5056 0.911537
5156 5055 0.822998
5156 5056 0.911537
5156 5255 0.692353
5156 5256 0.766976
5156 5057 1.004670
5156 5157 0.928820
5156 5257 0.849723
5157 5057 1.080420
5157 5056 0.994666
5157 5057 1.080420
5157 5256 0.861411
5157 5257 0.935810
5157 5058 1.168978
5157 5158 1.094093
5157 5258 1.015341
5158 5058 1.242512
5158 5057 1.160392
5158 5058 1.242512
5158 5257 1.025143
5158 5258 1.097552
5158 5059 1.326173
5158 5159 1.251767
5158 5259 1.173145
5159 5059 1.396826
5159 5058 1.318611
5159 5059 1.396826
5159 5258 1.181639
5159 5259 1.251292
5159 5060 1.475862
5159 5160 1.401613
5159 5260 1.322997
5160 5060 1.543664
5160 5059 1.469071
5160 5060 1.543664
5160 5259 1.330534
5160 5260 1.397434
5160 5061 1.618787
5160 5161 1.544498
5160 5261 1.465836
5161 5061 1.684183
5161 5060 1.612597
5161 5061 1.684183
5161 5260 1.472642
5161 5261 1.537234
5161 5062 1.756225
5161 5162 1.681792
5161 5262 1.603083
5162 5062 1.819741
5162 5061 1.750522
5162 5062 1.819741
5162 5261 1.609309
5162 5262 1.672122
5162 5063 1.889602
5162 5163 1.814984
5162 5263 1.736259
5163 5063 1.951744
5163 5062 1.884303
5163 5063 1.951744
5163 5262 1.742009
5163 5263 1.803551
5163 5064 2.020015
5163 5164 1.945208
5163 5264 1.866517
5164 5064 2.081253
5164 5063 2.015058
5164 5064 2.081253
5164 5263 1.871867
5164 5264 1.932608
5164 5065 2.148529
5164 5165 2.073556
5164 5265 1.994956
5165 5065 2.209207
5165 5064 2.143870
5165 5065 2.209207
5165 5264 1.999963
5165 5265 2.060241
5165 5066 2.275889
5165 5166 2.200785
5165 5266 2.122335
5166 5066 2.336311
5166 5065 2.271490
5166 5066 2.336311
5166 5265 2.127042
5166 5266 2.187157
5166 5067 2.402736
5166 5167 2.327545
5166 5267 2.249301
5167 5067 2.463194
5167 5066 2.398570
5167 5067 2.463194
5167 5266 2.253742
5167 5267 2.313978
5167 5068 2.529731
5167 5168 2.454499
5167 5268 2.376511
5168 5068 2.590579
5168 5067 2.525775
5168 5068 2.590579
5168 5267 2.380715
5168 5268 2.441416
5168 5069 2.657537
5168 5169 2.582308
